"exchange_name","zh_company_abbr","stock_code"
Shanghai Stock Exchange,铜峰电子,"600237"
Shanghai Stock Exchange,*ST椰岛,"600238"
Shanghai Stock Exchange,云南城投,"600239"
Shanghai Stock Exchange,万通发展,"600246"
Shanghai Stock Exchange,陕建股份,"600248"
Shanghai Stock Exchange,广汇能源,"600256"
Shanghai Stock Exchange,大湖股份,"600257"
Shanghai Stock Exchange,首旅酒店,"600258"
Shanghai Stock Exchange,广晟有色,"600259"
Shanghai Stock Exchange,阳光照明,"600261"
Shanghai Stock Exchange,北方股份,"600262"
Shanghai Stock Exchange,ST景谷,"600265"
Shanghai Stock Exchange,城建发展,"600266"
Shanghai Stock Exchange,海正药业,"600267"
Shanghai Stock Exchange,国电南自,"600268"
Shanghai Stock Exchange,赣粤高速,"600269"
Shanghai Stock Exchange,东方创业,"600278"
Shanghai Stock Exchange,重庆港,"600279"
Shanghai Stock Exchange,南钢股份,"600282"
Shanghai Stock Exchange,苏豪时尚,"600287"
Shanghai Stock Exchange,ST信通,"600289"
Shanghai Stock Exchange,三峡新材,"600293"
Shanghai Stock Exchange,安琪酵母,"600298"
Shanghai Stock Exchange,安迪苏,"600299"
Shanghai Stock Exchange,维维股份,"600300"
Shanghai Stock Exchange,ST联合,"600358"
Shanghai Stock Exchange,中化国际,"600500"
Shanghai Stock Exchange,青岛啤酒,"600600"
Shanghai Stock Exchange,方正科技,"600601"
Shanghai Stock Exchange,云赛智联,"600602"
Shanghai Stock Exchange,ST广物,"600603"
Shanghai Stock Exchange,市北高新,"600604"
Shanghai Stock Exchange,汇通能源,"600605"
Shanghai Stock Exchange,绿地控股,"600606"
Shanghai Stock Exchange,*ST沪科,"600608"
Shanghai Stock Exchange,金杯汽车,"600609"
Shanghai Stock Exchange,中毅达,"600610"
Shanghai Stock Exchange,大众交通,"600611"
Shanghai Stock Exchange,老凤祥,"600612"
Shanghai Stock Exchange,神奇制药,"600613"
Shanghai Stock Exchange,鑫源智造,"600615"
Shanghai Stock Exchange,金枫酒业,"600616"
Shanghai Stock Exchange,国新能源,"600617"
Shanghai Stock Exchange,氯碱化工,"600618"
Shanghai Stock Exchange,海立股份,"600619"
Shanghai Stock Exchange,天宸股份,"600620"
Shanghai Stock Exchange,华鑫股份,"600621"
Shanghai Stock Exchange,光大嘉宝,"600622"
Shanghai Stock Exchange,华谊集团,"600623"
Shanghai Stock Exchange,ST复华,"600624"
Shanghai Stock Exchange,申达股份,"600626"
Shanghai Stock Exchange,新世界,"600628"
Shanghai Stock Exchange,华建集团,"600629"
Shanghai Stock Exchange,龙头股份,"600630"
Shanghai Stock Exchange,浙数文化,"600633"
Shanghai Stock Exchange,大众公用,"600635"
Shanghai Stock Exchange,*ST国化,"600636"
Shanghai Stock Exchange,东方明珠,"600637"
Shanghai Stock Exchange,新黄浦,"600638"
Shanghai Stock Exchange,浦东金桥,"600639"
Shanghai Stock Exchange,国脉文化,"600640"
Shanghai Stock Exchange,万业企业,"600641"
Shanghai Stock Exchange,申能股份,"600642"
Shanghai Stock Exchange,爱建集团,"600643"
Shanghai Stock Exchange,乐山电力,"600644"
Shanghai Stock Exchange,中源协和,"600645"
Shanghai Stock Exchange,外高桥,"600648"
Shanghai Stock Exchange,城投控股,"600649"
Shanghai Stock Exchange,锦江在线,"600650"
Shanghai Stock Exchange,飞乐音响,"600651"
Shanghai Stock Exchange,申华控股,"600653"
Shanghai Stock Exchange,中安科,"600654"
Shanghai Stock Exchange,豫园股份,"600655"
Shanghai Stock Exchange,信达地产,"600657"
Shanghai Stock Exchange,电子城,"600658"
Shanghai Stock Exchange,福耀玻璃,"600660"
Shanghai Stock Exchange,昂立教育,"600661"
Shanghai Stock Exchange,外服控股,"600662"
Shanghai Stock Exchange,陆家嘴,"600663"
Shanghai Stock Exchange,哈药股份,"600664"
Shanghai Stock Exchange,天地源,"600665"
Shanghai Stock Exchange,奥瑞德,"600666"
Shanghai Stock Exchange,太极实业,"600667"
Shanghai Stock Exchange,尖峰集团,"600668"
Shanghai Stock Exchange,天目药业,"600671"
Shanghai Stock Exchange,东阳光,"600673"
Shanghai Stock Exchange,川投能源,"600674"
Shanghai Stock Exchange,中华企业,"600675"
Shanghai Stock Exchange,交运股份,"600676"
Shanghai Stock Exchange,四川金顶,"600678"
Shanghai Stock Exchange,上海凤凰,"600679"
Shanghai Stock Exchange,百川能源,"600681"
Shanghai Stock Exchange,南京新百,"600682"
Shanghai Stock Exchange,京投发展,"600683"
Shanghai Stock Exchange,珠江股份,"600684"
Shanghai Stock Exchange,中船防务,"600685"
Shanghai Stock Exchange,金龙汽车,"600686"
Shanghai Stock Exchange,上海石化,"600688"
Shanghai Stock Exchange,上海三毛,"600689"
Shanghai Stock Exchange,海尔智家,"600690"
Shanghai Stock Exchange,潞化科技,"600691"
Shanghai Stock Exchange,亚通股份,"600692"
Shanghai Stock Exchange,东百集团,"600693"
Shanghai Stock Exchange,大商股份,"600694"
Shanghai Stock Exchange,*ST岩石,"600696"
Shanghai Stock Exchange,欧亚集团,"600697"
Shanghai Stock Exchange,湖南天雁,"600698"
Shanghai Stock Exchange,均胜电子,"600699"
Shanghai Stock Exchange,舍得酒业,"600702"
Shanghai Stock Exchange,三安光电,"600703"
Shanghai Stock Exchange,物产中大,"600704"
Shanghai Stock Exchange,曲江文旅,"600706"
Shanghai Stock Exchange,彩虹股份,"600707"
Shanghai Stock Exchange,光明地产,"600708"
Shanghai Stock Exchange,苏美达,"600710"
Shanghai Stock Exchange,盛屯矿业,"600711"
Shanghai Stock Exchange,南宁百货,"600712"
Shanghai Stock Exchange,南京医药,"600713"
Shanghai Stock Exchange,金瑞矿业,"600714"
Shanghai Stock Exchange,文投控股,"600715"
Shanghai Stock Exchange,凤凰股份,"600716"
Shanghai Stock Exchange,天津港,"600717"
Shanghai Stock Exchange,东软集团,"600718"
Shanghai Stock Exchange,大连热电,"600719"
Shanghai Stock Exchange,中交设计,"600720"
Shanghai Stock Exchange,百花医药,"600721"
Shanghai Stock Exchange,金牛化工,"600722"
Shanghai Stock Exchange,宁波富达,"600724"
Shanghai Stock Exchange,云维股份,"600725"
Shanghai Stock Exchange,华电能源,"600726"
Shanghai Stock Exchange,鲁北化工,"600727"
Shanghai Stock Exchange,佳都科技,"600728"
Shanghai Stock Exchange,重庆百货,"600729"
Shanghai Stock Exchange,中国高科,"600730"
Shanghai Stock Exchange,湖南海利,"600731"
Shanghai Stock Exchange,爱旭股份,"600732"
Shanghai Stock Exchange,北汽蓝谷,"600733"
Shanghai Stock Exchange,实达集团,"600734"
Shanghai Stock Exchange,ST新华锦,"600735"
Shanghai Stock Exchange,苏州高新,"600736"
Shanghai Stock Exchange,中粮糖业,"600737"
Shanghai Stock Exchange,丽尚国潮,"600738"
Shanghai Stock Exchange,辽宁成大,"600739"
Shanghai Stock Exchange,山西焦化,"600740"
Shanghai Stock Exchange,华域汽车,"600741"
Shanghai Stock Exchange,富维股份,"600742"
Shanghai Stock Exchange,华远控股,"600743"
Shanghai Stock Exchange,华银电力,"600744"
Shanghai Stock Exchange,闻泰科技,"600745"
Shanghai Stock Exchange,江苏索普,"600746"
Shanghai Stock Exchange,上实发展,"600748"
Shanghai Stock Exchange,西藏旅游,"600749"
Shanghai Stock Exchange,江中药业,"600750"
Shanghai Stock Exchange,海航科技,"600751"
Shanghai Stock Exchange,*ST海钦,"600753"
Shanghai Stock Exchange,锦江酒店,"600754"
Shanghai Stock Exchange,厦门国贸,"600755"
Shanghai Stock Exchange,浪潮软件,"600756"
Shanghai Stock Exchange,长江传媒,"600757"
Shanghai Stock Exchange,辽宁能源,"600758"
Shanghai Stock Exchange,洲际油气,"600759"
Shanghai Stock Exchange,中航沈飞,"600760"
Shanghai Stock Exchange,安徽合力,"600761"
Shanghai Stock Exchange,通策医疗,"600763"
Shanghai Stock Exchange,中国海防,"600764"
Shanghai Stock Exchange,中航重机,"600765"
Shanghai Stock Exchange,宁波富邦,"600768"
Shanghai Stock Exchange,祥龙电业,"600769"
Shanghai Stock Exchange,综艺股份,"600770"
Shanghai Stock Exchange,广誉远,"600771"
Shanghai Stock Exchange,西藏城投,"600773"
Shanghai Stock Exchange,汉商集团,"600774"
Shanghai Stock Exchange,南京熊猫,"600775"
Shanghai Stock Exchange,东方通信,"600776"
Shanghai Stock Exchange,*ST新潮,"600777"
Shanghai Stock Exchange,友好集团,"600778"
Shanghai Stock Exchange,水井坊,"600779"
Shanghai Stock Exchange,通宝能源,"600780"
Shanghai Stock Exchange,新钢股份,"600782"
Shanghai Stock Exchange,鲁信创投,"600783"
Shanghai Stock Exchange,鲁银投资,"600784"
Shanghai Stock Exchange,新华百货,"600785"
Shanghai Stock Exchange,中储股份,"600787"
Shanghai Stock Exchange,鲁抗医药,"600789"
Shanghai Stock Exchange,轻纺城,"600790"
Shanghai Stock Exchange,京能置业,"600791"
Shanghai Stock Exchange,云煤能源,"600792"
Shanghai Stock Exchange,宜宾纸业,"600793"
Shanghai Stock Exchange,保税科技,"600794"
Shanghai Stock Exchange,国电电力,"600795"
Shanghai Stock Exchange,钱江生化,"600796"
Shanghai Stock Exchange,浙大网新,"600797"
Shanghai Stock Exchange,宁波海运,"600798"
Shanghai Stock Exchange,渤海化学,"600800"
Shanghai Stock Exchange,华新水泥,"600801"
Shanghai Stock Exchange,福建水泥,"600802"
Shanghai Stock Exchange,新奥股份,"600803"
Shanghai Stock Exchange,悦达投资,"600805"
Shanghai Stock Exchange,济高发展,"600807"
Shanghai Stock Exchange,马钢股份,"600808"
Shanghai Stock Exchange,山西汾酒,"600809"
Shanghai Stock Exchange,神马股份,"600810"
Shanghai Stock Exchange,华北制药,"600812"
Shanghai Stock Exchange,杭州解百,"600814"
Shanghai Stock Exchange,厦工股份,"600815"
Shanghai Stock Exchange,建元信托,"600816"
Shanghai Stock Exchange,宇通重工,"600817"
Shanghai Stock Exchange,中路股份,"600818"
Shanghai Stock Exchange,耀皮玻璃,"600819"
Shanghai Stock Exchange,隧道股份,"600820"
Shanghai Stock Exchange,金开新能,"600821"
Shanghai Stock Exchange,上海物贸,"600822"
Shanghai Stock Exchange,益民集团,"600824"
Shanghai Stock Exchange,新华传媒,"600825"
Shanghai Stock Exchange,兰生股份,"600826"
Shanghai Stock Exchange,百联股份,"600827"
Shanghai Stock Exchange,茂业商业,"600828"
Shanghai Stock Exchange,人民同泰,"600829"
Shanghai Stock Exchange,香溢融通,"600830"
Shanghai Stock Exchange,ST广网,"600831"
Shanghai Stock Exchange,第一医药,"600833"
Shanghai Stock Exchange,申通地铁,"600834"
Shanghai Stock Exchange,上海机电,"600835"
Shanghai Stock Exchange,上海九百,"600838"
Shanghai Stock Exchange,四川长虹,"600839"
Shanghai Stock Exchange,动力新科,"600841"
Shanghai Stock Exchange,上工申贝,"600843"
Shanghai Stock Exchange,金煤科技,"600844"
Shanghai Stock Exchange,宝信软件,"600845"
Shanghai Stock Exchange,同济科技,"600846"
Shanghai Stock Exchange,万里股份,"600847"
Shanghai Stock Exchange,上海临港,"600848"
Shanghai Stock Exchange,上海医药,"601607"
Shanghai Stock Exchange,电科数字,"600850"
Shanghai Stock Exchange,海欣股份,"600851"
Shanghai Stock Exchange,龙建股份,"600853"
Shanghai Stock Exchange,春兰股份,"600854"
Shanghai Stock Exchange,航天长峰,"600855"
Shanghai Stock Exchange,宁波中百,"600857"
Shanghai Stock Exchange,银座股份,"600858"
Shanghai Stock Exchange,王府井,"600859"
Shanghai Stock Exchange,京城股份,"600860"
Shanghai Stock Exchange,北京人力,"600861"
Shanghai Stock Exchange,中航高科,"600862"
Shanghai Stock Exchange,内蒙华电,"600863"
Shanghai Stock Exchange,哈投股份,"600864"
Shanghai Stock Exchange,百大集团,"600865"
Shanghai Stock Exchange,星湖科技,"600866"
Shanghai Stock Exchange,通化东宝,"600867"
Shanghai Stock Exchange,梅雁吉祥,"600868"
Shanghai Stock Exchange,远东股份,"600869"
Shanghai Stock Exchange,石化油服,"600871"
Shanghai Stock Exchange,中炬高新,"600872"
Shanghai Stock Exchange,梅花生物,"600873"
Shanghai Stock Exchange,创业环保,"600874"
Shanghai Stock Exchange,东方电气,"600875"
Shanghai Stock Exchange,凯盛新能,"600876"
Shanghai Stock Exchange,电科芯片,"600877"
Shanghai Stock Exchange,航天电子,"600879"
Shanghai Stock Exchange,博瑞传播,"600880"
Shanghai Stock Exchange,亚泰集团,"600881"
Shanghai Stock Exchange,妙可蓝多,"600882"
Shanghai Stock Exchange,博闻科技,"600883"
Shanghai Stock Exchange,杉杉股份,"600884"
Shanghai Stock Exchange,宏发股份,"600885"
Shanghai Stock Exchange,国投电力,"600886"
Shanghai Stock Exchange,伊利股份,"600887"
Shanghai Stock Exchange,新疆众和,"600888"
Shanghai Stock Exchange,南京化纤,"600889"
Shanghai Stock Exchange,*ST大晟,"600892"
Shanghai Stock Exchange,航发动力,"600893"
Shanghai Stock Exchange,广日股份,"600894"
Shanghai Stock Exchange,张江高科,"600895"
Shanghai Stock Exchange,厦门空港,"600897"
Shanghai Stock Exchange,鄂尔多斯,"600295"
Shanghai Stock Exchange,开开实业,"600272"
Shanghai Stock Exchange,振华重工,"600320"
Shenzhen Stock Exchange,中联重科,"000157"
Shanghai Stock Exchange,中央商场,"600280"
Shanghai Stock Exchange,华阳新材,"600281"
Shanghai Stock Exchange,华泰股份,"600308"
Shanghai Stock Exchange,宁波韵升,"600366"
Shanghai Stock Exchange,远达环保,"600292"
Shanghai Stock Exchange,羚锐制药,"600285"
Shanghai Stock Exchange,恒瑞医药,"600276"
Shanghai Stock Exchange,钱江水利,"600283"
Shanghai Stock Exchange,鑫科材料,"600255"
Shanghai Stock Exchange,中恒集团,"600252"
Shanghai Stock Exchange,宝钢股份,"600019"
Shanghai Stock Exchange,*ST海华,"600243"
Shanghai Stock Exchange,大恒科技,"600288"
Shanghai Stock Exchange,时代万恒,"600241"
Shanghai Stock Exchange,美克家居,"600337"
Shanghai Stock Exchange,洪都航空,"600316"
Shanghai Stock Exchange,昆药集团,"600422"
Shanghai Stock Exchange,新力金融,"600318"
Shanghai Stock Exchange,中直股份,"600038"
Shanghai Stock Exchange,长春燃气,"600333"
Shanghai Stock Exchange,民生银行,"600016"
Shanghai Stock Exchange,标准股份,"600302"
Shenzhen Stock Exchange,国信证券,"002736"
Shanghai Stock Exchange,华泰证券,"601688"
Shenzhen Stock Exchange,长城证券,"002939"
Shenzhen Stock Exchange,山西证券,"002500"
Shenzhen Stock Exchange,第一创业,"002797"
Shanghai Stock Exchange,东方证券,"600958"
Shanghai Stock Exchange,交通银行,"601328"
Shanghai Stock Exchange,建设银行,"601939"
Shanghai Stock Exchange,工商银行,"601398"
Shanghai Stock Exchange,农业银行,"601288"
Shanghai Stock Exchange,中国银行,"601988"
Shanghai Stock Exchange,方正证券,"601901"
Shenzhen Stock Exchange,招商蛇口,"001979"
Shanghai Stock Exchange,中国中铁,"601390"
Shanghai Stock Exchange,中国平安,"601318"
Shenzhen Stock Exchange,温氏股份,"300498"
Shanghai Stock Exchange,兴业银行,"601166"
Shanghai Stock Exchange,金山办公,"688111"
Shanghai Stock Exchange,中国石油,"601857"
Shenzhen Stock Exchange,招商公路,"001965"
Shanghai Stock Exchange,新华保险,"601336"
Shanghai Stock Exchange,ST通脉,"603559"
Shanghai Stock Exchange,兴业证券,"601377"
Shanghai Stock Exchange,重庆银行,"601963"
Shanghai Stock Exchange,光大银行,"601818"
Shanghai Stock Exchange,中金公司,"601995"
Shanghai Stock Exchange,中国人保,"601319"
Shanghai Stock Exchange,招商证券,"600999"
Shanghai Stock Exchange,国联民生,"601456"
Shanghai Stock Exchange,东吴证券,"601555"
Shanghai Stock Exchange,渤海证券,A21676
Shanghai Stock Exchange,国泰海通,"601211"
Shenzhen Stock Exchange,龙源电力,"001289"
Shanghai Stock Exchange,同益中,"688722"
Shenzhen Stock Exchange,通则康威,A25056
Shenzhen Stock Exchange,兴化股份,"002109"
Shanghai Stock Exchange,锡华科技,A23072
Shenzhen Stock Exchange,盛龙股份,A25006
Shenzhen Stock Exchange,汉桑科技,"301491"
Shenzhen Stock Exchange,初源新材,A25047
Shanghai Stock Exchange,有研复材,A25053
Beijing Stock Exchange,建工资源,"874662"
Beijing Stock Exchange,斯瑞达,"874570"
Beijing Stock Exchange,苏州双祺,"874685"
Beijing Stock Exchange,鸿仕达,"874538"
Beijing Stock Exchange,乔路铭,"874075"
Shanghai Stock Exchange,臻宝科技,A25035
Beijing Stock Exchange,珈凯生物,"874687"
Beijing Stock Exchange,卓兆点胶,"920026"
Beijing Stock Exchange,百利食品,"874543"
Shanghai Stock Exchange,沐曦股份,A25054
Shenzhen Stock Exchange,麦田能源,A25032
Shenzhen Stock Exchange,冈田智能,A25058
Beijing Stock Exchange,广泰真空,"874200"
Shenzhen Stock Exchange,锦富技术,"300128"
Shanghai Stock Exchange,法狮龙,"605318"
Beijing Stock Exchange,国义招标,"920039"
Shenzhen Stock Exchange,回天新材,"300041"
Shenzhen Stock Exchange,梦洁股份,"002397"
Shanghai Stock Exchange,江苏北人,"688218"
Shanghai Stock Exchange,星宇股份,"601799"
Shanghai Stock Exchange,大东方,"600327"
Shenzhen Stock Exchange,侨源股份,"301286"
Shanghai Stock Exchange,心脉医疗,"688016"
Shenzhen Stock Exchange,汉仪股份,"301270"
Shanghai Stock Exchange,祥生医疗,"688358"
Beijing Stock Exchange,球冠电缆,"920682"
Shenzhen Stock Exchange,建设工业,"002265"
Shanghai Stock Exchange,山东药玻,"600529"
Shanghai Stock Exchange,瑞晟智能,"688215"
Shenzhen Stock Exchange,杭氧股份,"002430"
Shenzhen Stock Exchange,西测测试,"301306"
Shenzhen Stock Exchange,神开股份,"002278"
Shenzhen Stock Exchange,湘佳股份,"002982"
Shanghai Stock Exchange,易思维,A25009
Shanghai Stock Exchange,中国通号,"688009"
Shanghai Stock Exchange,路德环境,"688156"
Shanghai Stock Exchange,豫光金铅,"600531"
Shanghai Stock Exchange,骆驼股份,"601311"
Shanghai Stock Exchange,颀中科技,"688352"
Shenzhen Stock Exchange,立方制药,"003020"
Shenzhen Stock Exchange,浙江华远,"301535"
Shenzhen Stock Exchange,小西牛,A12118
Shenzhen Stock Exchange,东方中科,"002819"
Shanghai Stock Exchange,马应龙,"600993"
Beijing Stock Exchange,玫瑰岛,"873024"
Shenzhen Stock Exchange,佳缘科技,"301117"
Shenzhen Stock Exchange,能特科技,"002102"
Shenzhen Stock Exchange,朗姿股份,"002612"
Shanghai Stock Exchange,森林包装,"605500"
Shanghai Stock Exchange,品茗科技,"688109"
Shanghai Stock Exchange,兴福电子,"688545"
Shenzhen Stock Exchange,雄韬股份,"002733"
Beijing Stock Exchange,力王股份,"920627"
Shenzhen Stock Exchange,祥明智能,"301226"
Shanghai Stock Exchange,节能风电,"601016"
Shanghai Stock Exchange,巨星农牧,"603477"
Shanghai Stock Exchange,金盘科技,"688676"
Shenzhen Stock Exchange,宇瞳光学,"300790"
Beijing Stock Exchange,九菱科技,"920505"
Shanghai Stock Exchange,京运通,"601908"
Beijing Stock Exchange,江天科技,"874560"
Shenzhen Stock Exchange,维通利,A25024
Shanghai Stock Exchange,*ST华嵘,"600421"
Shanghai Stock Exchange,水星家纺,"603365"
Shanghai Stock Exchange,曲美家居,"603818"
Shanghai Stock Exchange,天目湖,"603136"
Shanghai Stock Exchange,联泰环保,"603797"
Shenzhen Stock Exchange,横河精密,"300539"
Shenzhen Stock Exchange,中颖电子,"300327"
Shanghai Stock Exchange,敦煌种业,"600354"
Shenzhen Stock Exchange,晓程科技,"300139"
Shanghai Stock Exchange,陕鼓动力,"601369"
Shanghai Stock Exchange,南微医学,"688029"
Shanghai Stock Exchange,建研院,"603183"
Shanghai Stock Exchange,天永智能,"603895"
Shenzhen Stock Exchange,征和工业,"003033"
Shanghai Stock Exchange,珀莱雅,"603605"
Shenzhen Stock Exchange,迈拓股份,"301006"
Shenzhen Stock Exchange,震安科技,"300767"
Shanghai Stock Exchange,士兰微,"600460"
Shenzhen Stock Exchange,孩子王,"301078"
Shanghai Stock Exchange,新集能源,"601918"
Beijing Stock Exchange,广信科技,"920037"
